,genome_id,genome_name,taxon_id,genome_status,strain,completion_date,bioproject_accession,biosample_accession,assembly_accession,genbank_accessions,sequencing_centers,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosomes,plasmids,contigs,genome_length,gc_content,patric_cds,refseq_cds,isolation_source,collection_date,isolation_country,geographic_location,host_name,comments,additional_metadata,complete_mash_cluster
2180,158836.2025,Enterobacter hormaechei strain MB4528 Variant,158836,Complete,MB4528 Variant,2022-09-04T00:00:00Z,PRJNA836696,SAMN28174038,GCA_024918215.1,"CP103679,CP103680,CP103681,CP103682",University of Texas MD Anderson Cancer Center,,Oxford Nanopore GridION,97x,Flye v. 2.8.3-b1695,1,3,4,5191592,55.199734,5089,4896,Blood,2017-10-22,USA,USA: Houston,Human,Repository of genomic data for carbapenem non-susceptible Enterobacterales infections at the University of Texas MD Anderson Cancer Center.,collected_by:MDACC,6.0
2181,550.648,Enterobacter cloacae strain e1125,550,WGS,e1125,2016-04-05T00:00:00Z,PRJEB5065,SAMEA2273291,GCF_900075015.1,FJWZ00000000,SC,WGS,,,,,,69,5153336,54.57,5157,4905,Other,1800-2014,United Kingdom,United Kingdom,Human,"http://www.sanger.ac.uk/resources/downloads/bacteria/ These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/ This data is from bacterial isolates collected in the BSAC Resistance Surveillance Project. Please see www.bsacsurv.org for details and availability.",cambridgeid:MDR0203,
2182,158836.1172,Enterobacter hormaechei strain FDAARGOS 1434 strain Not applicable,158836,Complete,Not applicable,2021-06-28T00:00:00Z,PRJNA231221,SAMN16357576,GCA_019047945.1,CP077264,US Food and Drug Administration,Complete,Pacbio; Illumina,1575.36x,"SMRT v. 9.0.0, HGAP v. 4.0",1,0,1,4782529,55.553745,4563,4444,Unknown/Unclear,,Germany,Germany: Braunschweig,Unknown,"In May 2014, the FDA and collaborators established a publicly available dAtabase for Reference Grade micrObial Sequences called FDA-ARGOS. With funding support from FDA’s Office of Counterterrorism and Emerging Threats (OCET) and DoD, the FDA-ARGOS team are initially collecting and sequencing 2000 microbes that include biothreat microorganisms, common clinical pathogens and closely related species. Currently, FDA-ARGOS microbial genomes are generated in 3 phases. Generally:  Phase 1 entails collection of a previously identified microbe and nucleic acid extraction. Phase 2, the microbial nucleic acids are sequenced and de novo assembled using Illumina and PacBio sequencing platforms at the Institute for Genome Sciences at the University of Maryland (UMD-IGS). Phase 3, the assembled genomes are vetted by an ID-NGS subject matter expert working group consisting of FDA personnel and collaborators and the data are deposited in NCBI databases.   The FDA-ARGOS genomes meet the quality metrics for reference-grade genomes for regulatory use. FDA-ARGOS reference genomes have been de novo assembled with high depth of base coverage and placed within a pre-established phylogenetic tree. Each microbial isolate in the database is covered at a minimum of 20X over 95 percent of the assembled core genome. Furthermore, sample specific metadata, raw reads, assemblies, annotation and details of the bioinformatics pipeline are available.",collected_by:DSMZ,6.0
2183,158836.7,Enterobacter hormaechei strain SMART_28,158836,WGS,SMART_28,2015-12-21T00:00:00Z,PRJNA259658,SAMN04252886,GCF_001471875.1,LPQV00000000,JCVI,WGS,Illumina NextSeq 500,187.78x,SPAdes v. 3.1.1,,,114,5278089,54.47,5323,5043,Unknown/Unclear,2009,Turkey,Turkey,Human,"Carbapenem resistance in Enterobacteriacae is increasingly due to the presence of the KPC beta-lactamase, which can be transferred on several different plasmids. The project is designed to better understand the spread of the blaKPC gene and the genetic backgrounds in which it is carried.",collected_by:Johann Pitout,
2184,1812935.370,Enterobacter roggenkampii 14710,1812935,WGS,14710,2022-04-27T00:00:00Z,PRJNA801924,SAMN25419461,GCA_023153985.1,JAKMKB000000000,,WGS,Illumina,100x,Shovill v. 0.9.0,0,0,85,4900663,55.694504,4837,4677,Bodily Fluids,2014,China,China,Human,,collected_by:Yushan Cui,
2185,1812935.423,Enterobacter roggenkampii NMI8167_19,1812935,WGS,NMI8167_19,2022-09-28T00:00:00Z,PRJNA877430,SAMN30702079,GCA_025480495.1,JAOOSB000000000,,WGS,Illumina MiSeq,50x,SPAdes v. 3.15.0,0,0,138,5275768,55.67946,5211,5018,Rectal/Fecal,2019,Poland,Poland: Warszawa,Human,,collected_by:National Medicines Institute,
2186,550.2255,Enterobacter cloacae strain Effluent_2,550,Complete,Effluent_2,2019-04-21T00:00:00Z,PRJNA529503,SAMN11268906,GCA_004801535.1,"CP039318,CP039319,CP039320,CP039321,CP039323,CP039324,CP039325,CP039326,CP039322",University of Oxford,Complete,Hybrid assembly: Illumina HiSeq 4000 and,30x,Unicycler v. v0.4.0,1,8,9,5590402,54.555283,5510,5348,Wastewater,2016,United Kingdom,United Kingdom: Cholsey Sewage Treatment Works,Environmental,"In this pilot study we used shotgun metagenomics and sequencing of cultured isolates from the same samples to help establish optimum protocols and approaches for sample processing. We sampled three potential environmental AMR gene reservoirs (pig caeca, river sediment, effluent) and sequenced these samples with shotgun metagenomics at high depth (~200 million reads per sample). Alongside this, we cultured multiple single-colony isolates of Enterobacteriaceae from the same samples and used hybrid sequencing (short- and long-reads) to create high-quality assemblies for comparison to the metagenomic data.",sample_type:Single colony culture,21.0
2187,61645.688,Enterobacter asburiae S3_CRE3,61645,Complete,S3_CRE3,2023-01-09T00:00:00Z,PRJNA667445,SAMN16387623,,CP074448,,,Illumina NextSeq; PacBio Sequel,755x,Unicycler v. v0.4.7,1,0,1,4509736,56.066807,4256,4164,Clinical/Wound,2017-01-24,USA,"USA: Durham, NC",Human,,collected_by:Rachel Addison,14.0
2188,69218.68,Enterobacter cancerogenus IPG83,69218,WGS,IPG83,1900-01-01T00:00:00Z,PRJNA925922,SAMN32818190,,JAQOLZ000000000,,,Illumina,100x,SPAdes v. 1. 3.15.5,0,0,86,4849547,55.382347,4632,,Food,2022-08-08,USA,USA: Georgia,Environmental,,sample_type:Genomic DNA;collected_by:Issmat Kassem,
2189,61645.602,Enterobacter asburiae C210224,61645,WGS,C210224,1900-01-01T00:00:00Z,PRJNA837096,SAMN28189552,GCA_023751655.1,JAMGKJ000000000,,WGS,Illumina NovaSeq,12x,SPAdes v. 3.15.1,0,0,15,4738610,55.698483,4595,4476,Unknown/Unclear,2021,China,China: Zhejiang,Human,,sample_type:whole organism,
2190,550.3761,Enterobacter cloacae 16653,550,WGS,16653,2022-04-27T00:00:00Z,PRJNA801924,SAMN25419495,GCA_023153315.1,JAKMLJ000000000,,WGS,Illumina,100x,Shovill v. 0.9.0,0,0,83,4726256,55.159855,4584,4482,Bodily Fluids,2016,China,China,Human,,collected_by:Yushan Cui,
2191,2900327.3,Enterobacter cloacae complex sp. RIVM_C039474,2900327,WGS,RIVM_C039474,2023-02-02T00:00:00Z,PRJNA783487,SAMN23434698,,JAJSOG000000000,,,Illumina NovaSeq,30.0x,SPAdes v. JAN-2021,0,0,151,5225298,54.28868,5247,5066,Unknown/Unclear,not applicable,Netherlands,Netherlands,Human,,sample_type:whole organism,
2192,158836.790,Enterobacter hormaechei strain RHBSTW-00040,158836,Complete,RHBSTW-00040,2020-07-24T00:00:00Z,PRJNA605147,SAMN15148460,GCA_013629675.1,"CP058175,CP058176,CP058177,CP058178,CP058179",University of Oxford,Complete,Hybrid: Illumina and PACBIO_SMRT,91.5072874969504x,Unicycler v. v0.4.7,1,4,5,4980105,54.899605,4941,4729,Wastewater,2017,United Kingdom,United Kingdom,Environmental,"These isolates represent a dataset assembled by the REHAB team: A collaborative effort between the Animal and Plant Health Agency, the UK Centre for Ecology &amp\; Hydrology, Thames Water, Public Health England, and the University of Oxford. The focus of this study is on understanding bacterial diversity in four important clinical genera (Escherichia, Klebsiella, Enterobacter and Citrobacter), and strain, MGE and resistance gene flow amongst environmental and farm animal reservoirs, and in rivers around sewage treatment plants, in Oxfordshire, UK, in 2017.","sample_type:culture;biomaterial_provider:Modernising Medical Microbiology on behalf of the REHAB Consortium, Level 7, John Radcliffe Hospital, Oxford, OX3 9DU, UK",2.0
2193,550.421,Enterobacter cloacae strain 1180_ECLO,550,WGS,1180_ECLO,2015-07-10T00:00:00Z,PRJNA267549,SAMN03197138,GCF_001052355.1,JWAA00000000,University of Washington,WGS,Illumina HiSeq,11x,ABYSS v. 1.3.5,,,100,4501423,56.02,4296,,Unknown/Unclear,,USA,USA: WA,Human,Whole genome sequencing of bacterial isolates over a 1-year period from a hospital's intensive care units.,collected_by:UW clinical laboratory,
2194,158836.1945,Enterobacter hormaechei VA33836,158836,WGS,VA33836,2022-06-30T00:00:00Z,PRJNA727521,SAMN19022242,GCA_024104695.1,JAHBEA000000000,,WGS,Illumina MiSeq,138x,SKESA v. 2.3.0,0,0,22,4685076,55.67491,4514,4412,Rectal/Fecal,2020,Germany,Germany: Erlangen,Human,,collected_by:University Hospital Erlangen,
2195,208224.438,Enterobacter kobei GD04044,208224,WGS,GD04044,2023-04-19T00:00:00Z,PRJNA868296,SAMN30525500,,JAOEDB000000000,,,Illumina HiSeq,33.912x,Unicycler v. 0.4.9,0,0,63,4995417,54.964302,4879,4748,Unknown/Unclear,2018-07-09,USA,USA,Unknown,,,
2196,158836.2113,Enterobacter hormaechei EC15480,158836,WGS,EC15480,1900-01-01T00:00:00Z,PRJNA868583,SAMN30260158,,JANWMU000000000,,,NovaSeq 6000,284.15x,CLC Genomics Workbench v. 21.0.4,0,0,97,5032045,54.94727,5048,4877,Respiratory,2021-04-08,China,"China: Jiangsu, Nanjing",Human,,collected_by:Xiaoli Cao,
2197,550.1096,Enterobacter cloacae strain ATCC 13047,550,WGS,ATCC 13047,2017-02-13T00:00:00Z,PRJNA341407,SAMN05721771,GCF_001997105.1,MTFV00000000,California Department of Public Health,WGS,Illumina MiSeq,74x,CLCbio Genomic Workbench v. 8.0.2,,,158,5456168,54.61,5611,5542,Unknown/Unclear,,Unknown,Unknown,Unknown,"The set represents a typical workflow in the public health microbiological laboratory: 10 Enterobacteriaceae isolates, 5 gram-positive cocci, 5 gram-negative non-fermenting species, 9 Mycobacterium tuberculosis, and 5 miscellaneous bacteria. Raw reads and genome assemblies can be used for validation of sequencing platforms and kits as per CLIA (Clinical Laboratory Improvement Act) requirements for the laboratory developed test (LDT), and for future multi-laboratory comparisons of WGS in public health laboratories.",,
2198,1812935.98,Enterobacter roggenkampii strain Ecl_20_981,1812935,Complete,Ecl_20_981,2020-09-11T00:00:00Z,PRJNA602106,SAMN13881485,GCA_014524505.1,"CP048650,CP048651,CP048652,CP048653",The First Affiliated Hospital of Southern University of Science and Technology,Complete,Illumina oxford nanopore,400*x,Unicycler v. 0.4.8,1,3,4,5250962,55.529026,5161,4947,Wastewater,2019-10-08,China,China: Shenzhen,Environmental,Enterobacter roggenkampii,collected_by:Chuqiu Zhang,12.0
2199,61645.721,Enterobacter asburiae NR0740,61645,WGS,NR0740,2023-03-09T00:00:00Z,PRJNA867733,SAMN06330193,,JANPSJ000000000,,,Illumina NovaSeq 6000,280.604x,Unicycler v. 2021,0,0,91,4710501,55.62003,4702,4580,Rectal/Fecal,2014,USA,USA: New York City,Human,,collected_by:Anne-Catrin Uhlemann,
2200,550.3856,Enterobacter cloacae R_G5,550,WGS,R_G5,2022-08-17T00:00:00Z,PRJNA861833,SAMN29928041,GCA_024706725.1,JANPXI000000000,,WGS,PacBio Sequel,100x,HGAP v. JAN-2022,0,0,5,4983346,55.17209,4688,4584,Clinical/Wound,2020,South Africa,South Africa: Pretoria,Human,,collected_by:National Health Laboratory Service,
2201,1812935.20,Enterobacter cloacae complex 'Hoffmann cluster IV' strain 3D9,1812935,WGS,3D9,2018-06-15T00:00:00Z,PRJNA473792,SAMN09380579,GCA_003231255.1,QKSC00000000,University of Guelph,WGS,Illumina MiSeq,542.0x,CLC NGS Cell v. Jan-2018,,,23,4653802,56.163418,4396,,Other,2011,Nicaragua,Nicaragua,Plant,Whole genome sequence of a seed endophyte isolated from Zea nicaraguensis found to increase the plant biomass of annual ryegrass in nitrogen free media.,sample_type:seed;collected_by:David Johnston-Monje,
2202,1812935.510,Enterobacter roggenkampii COV_399,1812935,WGS,COV_399,2023-06-09T00:00:00Z,PRJNA867733,SAMN30220794,,JANPVD000000000,,,Illumina NovaSeq 6000,213.273x,Unicycler v. 2021,0,0,75,4974854,55.78027,4815,4672,Respiratory,,USA,USA: New York,Human,,,
2203,550.299,Enterobacter cloacae strain 36801,550,WGS,36801,2015-03-19T00:00:00Z,PRJNA259658,SAMN03283657,GCF_000957225.1,JZYP00000000,JCVI,WGS,Illumina HiSeq 2000,186.11x,SPAdes v. 3.1.1,,,54,4920843,55.49,4799,4620,Unknown/Unclear,2012,Palestinian Territory,Gaza,Human,"Carbapenem resistance in Enterobacteriacae is increasingly due to the presence of the KPC beta-lactamase, which can be transferred on several different plasmids. The project is designed to better understand the spread of the blaKPC gene and the genetic backgrounds in which it is carried.",collected_by:Barry Kreiswirth,
2204,1812935.371,Enterobacter roggenkampii 14839,1812935,WGS,14839,2022-04-27T00:00:00Z,PRJNA801924,SAMN25419465,GCA_023153915.1,JAKMKF000000000,,WGS,Illumina,100x,Shovill v. 0.9.0,0,0,89,4761506,56.00852,4727,4599,Bodily Fluids,2014,China,China,Human,,collected_by:Yushan Cui,
2205,158836.1673,Enterobacter hormaechei Eh60,158836,Complete,Eh60,2022-05-25T00:00:00Z,PRJNA775673,SAMN22612719,GCA_023547225.1,"CP088221,CP088222,CP088223,CP088224,CP088225,CP088226,CP088227,CP088228",,Complete,Oxford Nanopore,110.0x,Unicycler v. v0.4.8,1,7,8,5243917,54.343803,5298,5044,Respiratory,2017,China,China:Shenzhen,Human,,collected_by:Yang Ji,9.0
2206,550.475,Enterobacter cloacae strain LB3,550,WGS,LB3,2015-07-24T00:00:00Z,PRJNA287094,SAMN03776151,GCF_001187305.1,LFHB00000000,University of Malaya,WGS,Illumina HiSeq,114.69x,CLC NGS Cell v. 7,,,48,4810458,55.33,4579,,Food,2013,Malaysia,Malaysia,Environmental,Enterobacter cloacae LB3 isolated from Long Beans,sample_type:Bacteria culture,
2207,1812934.41,Enterobacter hormaechei subsp. hoffmannii IMP67,1812934,WGS,IMP67,2022-06-10T00:00:00Z,PRJEB38818,SAMEA6990787,GCA_903936245.1,CAIZUU000000000,,WGS,,,,0,0,121,5098445,54.569973,5006,,Unknown/Unclear,2018,United Kingdom,United Kingdom,Human,,,
2208,336306.12,Enterobacter cloacae subsp. cloacae strain WCHECl-1060,336306,WGS,WCHECl-1060,2015-06-24T00:00:00Z,PRJNA275513,SAMN03771262,GCF_001039365.1,LFDQ00000000,"West China Hospital, Sichuan University",WGS,Illumina HiSeq,100.0x,Spades v. 2.0,,,28,4810359,55.68,4601,,Blood,2014-10-30,China,China: Chengdu,Human,To characterize the genomic sequence of carbapenem-resistant Enterobacteriaceae in China,collected_by:Zhiyong Zong,
2209,550.925,Enterobacter cloacae strain e800,550,WGS,e800,2016-04-06T00:00:00Z,PRJEB5065,SAMEA2273239,GCF_900077775.1,FKGO00000000,SC,WGS,,,,,,133,5022707,55.5,5008,4761,Other,1800-2014,Unknown,Unknown,Human,"http://www.sanger.ac.uk/resources/downloads/bacteria/ These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/ This data is from bacterial isolates collected in the BSAC Resistance Surveillance Project. Please see www.bsacsurv.org for details and availability.",cambridgeid:MDR0136,
2210,550.3774,Enterobacter cloacae S23,550,WGS,S23,2022-05-04T00:00:00Z,PRJNA832885,SAMN27924841,GCA_023241695.1,JALQCL000000000,,WGS,Illumina NovaSeq,200.0x,SPAdes v. 3.2,0,0,35,4824008,55.100033,4508,,Soil,2020,India,India,Environmental,,,
2211,550.3794,Enterobacter cloacae C210267,550,WGS,C210267,1900-01-01T00:00:00Z,PRJNA837096,SAMN28189592,GCA_023750865.1,JAMGIV000000000,,WGS,Illumina NovaSeq,12x,SPAdes v. 3.15.1,0,0,63,5298668,54.56752,5227,5050,Unknown/Unclear,2021,China,China: Shandong,Human,,sample_type:whole organism,
2212,1296536.220,Enterobacter hormaechei subsp. xiangfangensis HD5044,1296536,WGS,HD5044,2022-11-09T00:00:00Z,PRJNA824645,SAMN27409711,GCA_026116275.1,JAMFWS000000000,,WGS,Illumina NovaSeq,100x,SPAdes v. 3.11,0,0,91,5027615,55.036774,4994,4815,Clinical/Wound,2018-09-22,China,"China: Sichuan, Chengdu",Human,,collected_by:Sichuan Provincial People's Hospital,
2213,1812935.443,Enterobacter roggenkampii KAM546,1812935,Complete,KAM546,2022-10-12T00:00:00Z,PRJDB13144,SAMD00535933,GCA_025999915.1,"AP026873,AP026874,AP026883,AP026884,AP026885,AP026875,AP026876,AP026877,AP026878,AP026879,AP026880,AP026881",,Complete,Illumina HiSeq; ONT MinION,84x,Canu v. 2.1.1,1,12,13,4758695,55.6499,4765,4642,Unknown/Unclear,2020,Japan,Japan,Unknown,,sample_type:Microbe,12.0
2214,158836.811,Enterobacter hormaechei strain ENCL48880,158836,Complete,ENCL48880,2020-07-29T00:00:00Z,PRJNA647548,SAMN15589926,GCA_013873515.1,"CP059419,CP059420,CP059418,CP059421",Charles University in Prague,Complete,PacBio Sequel,386.0x,Microbial Assembly v. SMRT Link v.9,1,3,4,5132301,54.661427,5067,4811,Bodily Fluids,2019,Czech Republic,Czech Republic: Kolin,Human,VIM/MCR producers in the Czech republic,collected_by:Nemocnice Kolin,2.0
2215,550.786,Enterobacter cloacae strain e1948,550,WGS,e1948,2016-04-06T00:00:00Z,PRJEB5065,SAMEA2273427,GCF_900076335.1,FKBC00000000,SC,WGS,,,,,,47,5056573,54.75,4935,4710,Other,1800-2014,Unknown,Unknown,Human,"http://www.sanger.ac.uk/resources/downloads/bacteria/ These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/ This data is from bacterial isolates collected in the BSAC Resistance Surveillance Project. Please see www.bsacsurv.org for details and availability.",cambridgeid:MDR0353,
2216,550.731,Enterobacter cloacae strain e1554,550,WGS,e1554,2016-04-05T00:00:00Z,PRJEB5065,SAMEA2273378,GCF_900075865.1,FJZL00000000,SC,WGS,,,,,,36,4913339,55.36,4715,4538,Other,1800-2014,United Kingdom,United Kingdom,Human,"http://www.sanger.ac.uk/resources/downloads/bacteria/ These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/ This data is from bacterial isolates collected in the BSAC Resistance Surveillance Project. Please see www.bsacsurv.org for details and availability.",cambridgeid:MDR0295,
2217,1296536.157,Enterobacter hormaechei subsp. xiangfangensis IMP44,1296536,WGS,IMP44,2022-06-10T00:00:00Z,PRJEB38818,SAMEA6990774,GCA_903936115.1,CAIZUF000000000,,WGS,,,,0,0,149,5283247,54.901417,5203,,Unknown/Unclear,2019,United Kingdom,United Kingdom,Human,,,
2218,1812935.494,Enterobacter roggenkampii PUMA0006,1812935,WGS,PUMA0006,2023-04-19T00:00:00Z,PRJNA565663,SAMN34162442,,JARVYA000000000,,,Illumina NovaSeq,290.0x,Unicycler v. 0.5.0,0,0,77,4877423,55.845432,4741,4606,Unknown/Unclear,2022-10-15,Unknown,Unknown,Unknown,,"collected_by:LKCMedicine, Nanyang Technological University",
