Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,mobile-1,mobile-4,mobile-2,mobile-3,mobile-10,mobile-7,mobile-6,mobile-5,mobile-8,mobile-9,roggenkampii,asburiae-1,asburiae-2,cancerogenous,kobei,bugandensis,mori,ludwigii,cloacae,hormaechei-steigerwaltii-2,hormaechei-steigerwaltii-4,hormaechei-steigerwaltii-1,hormaechei-steigerwaltii-3,hormaechei-hoffmannii-1,hormaechei-hoffmannii-2,hormaechei-hoffmannii-3,hormaechei-hormaechei,hormaechei-oharae,hormaechei-xiangfangensis-2,hormaechei-xiangfangensis-1,hormaechei-xiangfangensis-3,phylon_list
group_41927,group_41927,1006004.GBAG_0178,2.78e-113,325.0,"COG0454@1|root,COG0454@2|Bacteria,1RHV9@1224|Proteobacteria,1S7M7@1236|Gammaproteobacteria",2|Bacteria,K,Acetyltransferase (GNAT) family,-,-,-,-,-,-,-,-,-,-,-,-,"Acetyltransf_1,Acetyltransf_10,Acetyltransf_7",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mobile-4;mobile-10
impA~~~tssA,impA~~~tssA,1399774.JDWH01000002_gene3063,3.09e-223,617.0,"COG3515@1|root,COG3515@2|Bacteria,1NK35@1224|Proteobacteria,1RQHZ@1236|Gammaproteobacteria,3X0CK@547|Enterobacter",2|Bacteria,S,"ImpA, N-terminal, type VI secretion system",-,-,-,ko:K11902,"ko02025,map02025",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",-,-,-,ImpA_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,roggenkampii;asburiae-1;asburiae-2;kobei;bugandensis;mori;ludwigii;cloacae;hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-hormaechei;hormaechei-oharae;hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1;hormaechei-xiangfangensis-3
group_44772,group_44772,716541.ECL_A086,9.689999999999999e-42,138.0,"2B128@1|root,31TFM@2|Bacteria,1QR5Z@1224|Proteobacteria,1RU0G@1236|Gammaproteobacteria,3X45N@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mobile-10
wzzfepE~~~fepE,wzzfepE~~~fepE,1399774.JDWH01000005_gene287,1.61e-222,620.0,"COG3765@1|root,COG3765@2|Bacteria,1N0EC@1224|Proteobacteria,1RR0I@1236|Gammaproteobacteria",2|Bacteria,M,ferric enterobactin,fepE,"GO:0000041,GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006826,GO:0008150,GO:0015343,GO:0015620,GO:0015682,GO:0015685,GO:0015688,GO:0015711,GO:0015850,GO:0015891,GO:0016020,GO:0022857,GO:0030001,GO:0042930,GO:0044464,GO:0044718,GO:0051179,GO:0051181,GO:0051184,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0072512,GO:1901678",-,"ko:K05789,ko:K05790",-,-,-,-,"ko00000,ko01005",-,-,-,"GNVR,Wzz",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,asburiae-1;asburiae-2;cancerogenous;kobei;bugandensis;mori;ludwigii;cloacae;hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-hormaechei;hormaechei-oharae;hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1;hormaechei-xiangfangensis-3
group_39315,group_39315,1005994.GTGU_00290,4.08e-28,101.0,"2E83F@1|root,332HC@2|Bacteria,1N848@1224|Proteobacteria,1SDC4@1236|Gammaproteobacteria",2|Bacteria,-,-,ninE,-,-,-,-,-,-,-,-,-,-,-,NinE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
group_36889,group_36889,716541.ECL_01354,6.66e-44,147.0,"2DNZ7@1|root,32ZV7@2|Bacteria,1NC88@1224|Proteobacteria,1SCME@1236|Gammaproteobacteria",2|Bacteria,N,"it directly binds FlhC, thus inhibiting the binding of the FlhC FlhD complex to class 2 promoters, resulting in decreased expression of class 2 flagellar operons. As a chaperone, effects FliD transition to the membrane by preventing its premature polymerization, and by directing it to the export apparatus",fliT,"GO:0001539,GO:0006928,GO:0008150,GO:0009987,GO:0040011,GO:0048870,GO:0051179,GO:0051674,GO:0071973,GO:0097588",-,ko:K02423,"ko02040,map02040",-,-,-,"ko00000,ko00001,ko02035",-,-,-,FliT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,asburiae-1;asburiae-2;cancerogenous;bugandensis
group_44511,group_44511,1005994.GTGU_00275,7.13e-109,328.0,"2DM98@1|root,327XW@2|Bacteria,1RH12@1224|Proteobacteria,1S1ES@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
narZ~~~narH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,roggenkampii;cancerogenous;kobei;bugandensis;ludwigii;hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-hormaechei;hormaechei-oharae;hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1;hormaechei-xiangfangensis-3
group_18108,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3
group_31867,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,asburiae-1;asburiae-2;bugandensis;mori
group_1934,group_1934,220341.16506039,4.27e-58,179.0,"2FJSD@1|root,34BF4@2|Bacteria,1P3U3@1224|Proteobacteria,1SRIP@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mobile-2
group_40572,group_40572,716541.ECL_02792,9e-150,422.0,"COG4795@1|root,COG4795@2|Bacteria,1RJAE@1224|Proteobacteria,1S5ZZ@1236|Gammaproteobacteria",2|Bacteria,U,General secretion pathway protein J,gspJ,"GO:0002790,GO:0006810,GO:0008104,GO:0008150,GO:0009306,GO:0009987,GO:0015031,GO:0015628,GO:0015833,GO:0032940,GO:0033036,GO:0042886,GO:0045184,GO:0046903,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071806,GO:0098776",-,ko:K02459,"ko03070,ko05111,map03070,map05111",M00331,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.15,-,-,"N_methyl,T2SSJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,roggenkampii;cancerogenous;kobei;bugandensis;mori;ludwigii;cloacae;hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-hormaechei;hormaechei-oharae;hormaechei-xiangfangensis-1;hormaechei-xiangfangensis-3
aadA2~~~aadA15~~~aadA8~~~aadA~~~aadA21~~~aadA1~~~aadA22,aadA2~~~aadA15~~~aadA8~~~aadA~~~aadA21~~~aadA1~~~aadA22,106648.BBLJ01000085_gene4448,3.29e-225,620.0,"COG1708@1|root,COG1708@2|Bacteria,1QVMI@1224|Proteobacteria,1RU4E@1236|Gammaproteobacteria,3NSZE@468|Moraxellaceae",2|Bacteria,H,Domain of unknown function (DUF4111),aadA4,-,2.7.7.47,ko:K00984,-,-,-,-,"ko00000,ko01000,ko01504",-,-,-,"DUF4111,NTP_transf_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
tssG~~~tssF,tssG~~~tssF,716541.ECL_01818,5.8300000000000006e-235,653.0,"COG3520@1|root,COG3520@2|Bacteria,1P6WE@1224|Proteobacteria,1T13Y@1236|Gammaproteobacteria,3X3AX@547|Enterobacter",2|Bacteria,S,"Type VI secretion, TssG",-,-,-,ko:K11895,"ko02025,map02025",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,T6SS_TssG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bugandensis;cloacae;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2
group_38820,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hormaechei-hoffmannii-1
marR~~~slyA,marR~~~slyA,1045856.EcWSU1_01993,6.72e-75,227.0,"COG1846@1|root,COG1846@2|Bacteria,1N7G0@1224|Proteobacteria,1SCE7@1236|Gammaproteobacteria",2|Bacteria,K,transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"MarR,MarR_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kobei
group_15736,group_15736,911008.GLAD_00881,1.2499999999999998e-288,793.0,"COG0246@1|root,COG0246@2|Bacteria,1MVZ7@1224|Proteobacteria,1RNIZ@1236|Gammaproteobacteria",2|Bacteria,G,Belongs to the mannitol dehydrogenase family,mtlD,"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0008152,GO:0016491,GO:0016614,GO:0016616,GO:0044424,GO:0044464,GO:0055114","1.1.1.11,1.1.1.17,1.1.1.289,1.1.1.57,1.1.1.58,1.1.1.67,2.7.1.17","ko:K00007,ko:K00009,ko:K00040,ko:K00041,ko:K00045,ko:K00854,ko:K19633","ko00040,ko00051,ko01100,map00040,map00051,map01100","M00014,M00061,M00631","R00868,R01639,R02454,R02555,R02703,R05604,R07346","RC00002,RC00085,RC00102,RC00538","ko00000,ko00001,ko00002,ko01000",-,-,-,"Mannitol_dh,Mannitol_dh_C",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3
group_15462,group_15462,500640.CIT292_08300,9.67e-07,54.3,"COG3539@1|root,COG3539@2|Bacteria,1REDM@1224|Proteobacteria,1S4I6@1236|Gammaproteobacteria,3WW5R@544|Citrobacter",2|Bacteria,NU,Fimbrial protein,fimI,-,-,ko:K07351,-,-,-,-,"ko00000,ko02035",-,-,-,Fimbrial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-3
group_31028,group_31028,220341.16504735,5.05e-07,49.7,"2B0SX@1|root,31T5A@2|Bacteria,1QQUS@1224|Proteobacteria,1RTIP@1236|Gammaproteobacteria,3ZMIX@590|Salmonella",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3
group_48080,group_48080,571.MC52_00730,0.0,983.0,"COG2433@1|root,COG2433@2|Bacteria,1RJ1Q@1224|Proteobacteria,1SE0M@1236|Gammaproteobacteria",2|Bacteria,L,PFAM transposase IS66,-,-,-,ko:K07484,-,-,-,-,ko00000,-,-,-,"DDE_Tnp_IS66,DDE_Tnp_IS66_C,LZ_Tnp_IS66,zf-IS66",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
hocA,hocA,1399774.JDWH01000002_gene3084,3.9e-132,424.0,"COG3209@1|root,COG4104@1|root,COG3209@2|Bacteria,COG4104@2|Bacteria,1MVV1@1224|Proteobacteria,1SKYM@1236|Gammaproteobacteria,3X3Q6@547|Enterobacter",2|Bacteria,M,RHS protein,-,-,-,-,-,-,-,-,-,-,-,-,"PAAR_motif,RHS,RHS_repeat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
araC~~~ybfI~~~rhaS,araC~~~ybfI~~~rhaS,716541.ECL_00739,3.58e-176,491.0,"COG1917@1|root,COG2207@1|root,COG1917@2|Bacteria,COG2207@2|Bacteria,1R3ZW@1224|Proteobacteria,1RZYX@1236|Gammaproteobacteria,3X2U0@547|Enterobacter",2|Bacteria,K,AraC-like ligand binding domain,ybfI,"GO:0003674,GO:0003700,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0140110,GO:1903506,GO:2000112,GO:2001141",-,-,-,-,-,-,-,-,-,-,"AraC_binding,HTH_18,HTH_AraC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,roggenkampii;asburiae-1;asburiae-2;kobei;bugandensis;mori;ludwigii;cloacae;hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-3;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-oharae
bglF,bglF,640513.Entas_2902,0.0,1120.0,"COG1263@1|root,COG1264@1|root,COG2190@1|root,COG1263@2|Bacteria,COG1264@2|Bacteria,COG2190@2|Bacteria,1MXEG@1224|Proteobacteria,1RNEG@1236|Gammaproteobacteria,3WZZZ@547|Enterobacter",2|Bacteria,G,"phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1",bglF,"GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008150,GO:0008643,GO:0009401,GO:0015144,GO:0016020,GO:0016740,GO:0016772,GO:0016773,GO:0022804,GO:0022857,GO:0034219,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0090563","2.7.1.193,2.7.1.199,2.7.1.201,2.7.1.208,2.7.1.211","ko:K02749,ko:K02750,ko:K02752,ko:K02753,ko:K02755,ko:K02756,ko:K02757,ko:K02778,ko:K02779,ko:K02790,ko:K02791,ko:K02802,ko:K02803,ko:K02804,ko:K02809,ko:K02810,ko:K02818,ko:K02819","ko00010,ko00500,ko00520,ko02060,ko05111,map00010,map00500,map00520,map02060,map05111","M00265,M00266,M00267,M00268,M00269,M00270,M00271,M00272","R00811,R02738,R02780,R04111,R04394,R05132,R05199","RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000","4.A.1.1.1,4.A.1.1.10,4.A.1.1.15,4.A.1.1.16,4.A.1.1.2,4.A.1.1.3,4.A.1.1.4,4.A.1.1.5,4.A.1.1.7,4.A.1.1.8,4.A.1.2.1,4.A.1.2.10,4.A.1.2.11,4.A.1.2.12,4.A.1.2.13,4.A.1.2.2,4.A.1.2.3,4.A.1.2.4,4.A.1.2.5,4.A.1.2.6,4.A.1.2.8,4.A.1.2.9",-,"iE2348C_1286.E2348C_4032,iEcHS_1320.EcHS_A3936","PTS_EIIA_1,PTS_EIIB,PTS_EIIC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,roggenkampii;asburiae-1;asburiae-2;cancerogenous;mori
group_42805,group_42805,716541.ECL_00701,1.64e-214,592.0,"COG3440@1|root,COG3440@2|Bacteria,1NE0N@1224|Proteobacteria,1RNM6@1236|Gammaproteobacteria,3X3QI@547|Enterobacter",2|Bacteria,V,HNH endonuclease,-,-,-,ko:K07454,-,-,-,-,ko00000,-,-,-,HNH_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,hormaechei-hoffmannii-1;hormaechei-hoffmannii-3;hormaechei-oharae;hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1
group_38660,group_38660,1045856.EcWSU1_02678,0.0,941.0,"COG0515@1|root,COG0515@2|Bacteria,1PJRR@1224|Proteobacteria,1RMDQ@1236|Gammaproteobacteria,3X1ZW@547|Enterobacter",2|Bacteria,KLT,Protein kinase domain,pknA,-,2.7.11.1,ko:K08282,-,-,-,-,"ko00000,ko01000",-,-,-,Pkinase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,roggenkampii;asburiae-1;asburiae-2;kobei;bugandensis;mori;ludwigii;cloacae;hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-hormaechei;hormaechei-oharae;hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1;hormaechei-xiangfangensis-3
ompC~~~phoE,ompC~~~phoE,1005994.GTGU_00047,9.73e-243,671.0,"COG3203@1|root,COG3203@2|Bacteria,1MVRY@1224|Proteobacteria,1RNBS@1236|Gammaproteobacteria",2|Bacteria,M,Belongs to the Gram-negative porin family,ompS1,-,-,"ko:K09476,ko:K14062","ko01501,ko02020,map01501,map02020",M00746,-,-,"ko00000,ko00001,ko00002,ko01504,ko02000","1.B.1.1,1.B.1.1.1",-,-,Porin_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,roggenkampii;asburiae-1;asburiae-2;cancerogenous;bugandensis;mori;ludwigii;hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-hormaechei;hormaechei-oharae;hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1;hormaechei-xiangfangensis-3
group_35334,group_35334,911008.GLAD_02461,3.75e-208,579.0,"COG1063@1|root,COG1063@2|Bacteria,1MWX0@1224|Proteobacteria,1RR1W@1236|Gammaproteobacteria",2|Bacteria,E,Alcohol dehydrogenase GroES domain protein,yjjN,"GO:0003674,GO:0003824,GO:0005975,GO:0006082,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016052,GO:0016054,GO:0016491,GO:0016614,GO:0016616,GO:0019520,GO:0019583,GO:0019584,GO:0019752,GO:0032787,GO:0034193,GO:0034195,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044262,GO:0044275,GO:0044281,GO:0044282,GO:0046176,GO:0046395,GO:0055114,GO:0071704,GO:0072329,GO:1901575","1.1.1.1,1.1.1.58","ko:K00001,ko:K00041","ko00010,ko00040,ko00071,ko00350,ko00625,ko00626,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00040,map00071,map00350,map00625,map00626,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01220",M00631,"R00623,R00754,R02124,R02555,R04805,R04880,R05233,R05234,R06917,R06927,R07105,R08281,R08306,R08310","RC00050,RC00085,RC00087,RC00088,RC00099,RC00116,RC00649,RC01734,RC02273","ko00000,ko00001,ko00002,ko01000",-,-,-,"ADH_N,ADH_zinc_N",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,hormaechei-steigerwaltii-2;hormaechei-hormaechei
group_36822,group_36822,716541.ECL_04250,5.22e-294,803.0,"2DQNZ@1|root,337UY@2|Bacteria,1NCM5@1224|Proteobacteria,1SE46@1236|Gammaproteobacteria,3X31X@547|Enterobacter",2|Bacteria,S,"outer membrane porin, OprD family",oprD,-,-,ko:K18093,"ko01501,ko02020,map01501,map02020",M00745,-,-,"ko00000,ko00001,ko00002,ko01000,ko01504,ko02000",1.B.25.1.1,-,-,OprD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,roggenkampii;asburiae-1;asburiae-2;cancerogenous;kobei;bugandensis;mori;ludwigii;cloacae;hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3
group_38888,group_38888,1045856.EcWSU1_03943,7.09e-272,744.0,"COG2222@1|root,COG2222@2|Bacteria,1NICK@1224|Proteobacteria,1RRU0@1236|Gammaproteobacteria,3X1II@547|Enterobacter",2|Bacteria,M,PFAM Sugar isomerase (SIS),agaS,"GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006040,GO:0006044,GO:0006046,GO:0006810,GO:0008150,GO:0008152,GO:0008448,GO:0008643,GO:0009056,GO:0009401,GO:0015144,GO:0016020,GO:0016021,GO:0016787,GO:0016810,GO:0016811,GO:0019213,GO:0022857,GO:0031224,GO:0031226,GO:0034219,GO:0044425,GO:0044459,GO:0044464,GO:0046348,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071704,GO:0071944,GO:1901071,GO:1901072,GO:1901135,GO:1901136,GO:1901575",2.6.1.16,"ko:K00820,ko:K02082","ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931",-,R00768,"RC00010,RC00163,RC02752","ko00000,ko00001,ko01000,ko01002",-,-,-,SIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,asburiae-2;cancerogenous;ludwigii;cloacae;hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-oharae;hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1
group_43109,group_43109,1045856.EcWSU1_02278,0.0,1445.0,"28HIF@1|root,2Z7TX@2|Bacteria,1MY24@1224|Proteobacteria,1RN69@1236|Gammaproteobacteria",2|Bacteria,S,replication,-,-,-,-,-,-,-,-,-,-,-,-,Phage_GPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
